availability,size,total_sqft,bath,balcony,Pincode,price
18,3,2100,3,0,560062,70
18,3,1470,3,2,560062,54
18,3,1365,3,1,560062,76.18
18,3,1364,2,1,560062,64.79
18,3,1180,2,1,560062,59.47
18,3,1800,3,2,560062,130
18,3,1350,2,2,560062,42
18,3,1573,3,2,560062,98
18,3,1620,3,3,560062,95
18,3,1072,2,1,560062,42.87
18,3,560,1,1,560062,21
18,3,1156,2,2,560062,46
18,3,1336,2,1,560062,86
18,3,1200,2,1,560062,20
18,3,3400,4,3,560062,235
18,3,1608,3,3,560062,54.51
18,3,4000,4,3,560062,441
18,3,1215,2,2,560062,40
18,3,1100,2,1,560062,166
18,3,1517,3,3,560062,100
18,3,1565,2,2,560062,69
18,3,1680,4,1,560062,250
18,3,2025,4,2,560062,115
18,3,1057,2,1,560062,34.71
18,3,3850,3,3,560062,650
18,3,1044,2,2,560062,34
18,3,1695,3,2,560062,125
18,3,1635,3,1,560062,61
18,3,1140,2,2,560062,56
18,3,1150,2,2,560062,35
18,3,1110,2,2,560062,110
18,3,1163,2,2,560062,64.08
18,3,1418,2,2,560062,65
18,3,1155,2,1,560062,60
18,3,1115,2,2,560062,78
18,3,2250,3,0,560062,180
18,3,1020,2,2,560062,48.45
18,3,1485,3,2,560062,78
18,3,1920,5,2,560062,250
18,3,1350,2,0,560062,45
18,3,1209,2,2,560062,100
18,3,1089,2,1,560062,43.55
18,3,1445,2,2,560062,82
18,3,1250,2,2,560062,50
18,3,1500,3,1,560062,95
18,3,1705,3,2,560062,75
18,3,2200,3,2,560062,160
18,3,2925,5,3,560062,936
18,3,1800,8,1,560062,110
18,3,7200,5,2,560062,900
18,3,1830,3,0,560062,90
18,3,1450,3,2,560062,58
18,3,1220,3,2,560062,56
18,3,1259,2,2,560062,69.45
18,3,1260,2,1,560062,73
18,3,2500,5,1,560062,120
18,3,1919,3,2,560062,121
18,3,1400,6,3,560062,160
18,3,2050,3,0,560062,120
18,3,1050,2,1,560062,103
18,3,1000,2,2,560062,60
18,3,1640,3,1,560062,86.8
18,3,1488,2,2,560062,65
18,3,1265,2,2,560062,53.12
18,3,1640,3,2,560062,120
18,3,1719.3,2,2,560062,88
18,3,1200,4,2,560062,130
18,3,1180,2,2,560062,70
18,3,1700,3,1,560062,110
18,3,1464,3,3,560062,56
18,3,1800,6,0,560062,68
18,3,1495,2,1,560062,300
18,3,1225,2,2,560062,62
18,3,1050,2,0,560062,68
18,3,1691,3,3,560062,120
18,3,2250,3,2,560062,199
18,3,3700,4,2,560062,314
18,3,1244,6,2,560062,130
18,3,750,4,2,560062,120
18,3,1190,2,3,560062,42.25
18,3,1243,2,2,560062,46
18,3,765,2,1,560062,37.49
18,3,730,1,2,560062,52
18,3,1405,3,0,560062,169
18,3,1350,3,1,560062,45.9
18,3,500,1,1,560062,18
18,3,1200,2,2,560062,55
18,3,1165,2,1,560062,33.64
18,3,1400,2,2,560062,57
18,3,4800,6,2,560062,420
18,3,1668,2,0,560062,120
18,3,700,1,1,560062,35
18,3,1485,2,1,560062,66
18,3,700,2,1,560062,41
18,3,1346,2,1,560062,100
18,3,1075,2,1,560062,47
18,3,1050,2,1,560062,43.5
18,3,1800,3,2,560062,53
18,3,1609,3,3,560062,115
18,3,770,1,1,560062,35
18,3,1076,2,1,560062,50
18,3,1052,2,2,560062,51
18,3,1000,2,2,560062,35
18,3,1000,2,1,560062,28.88
18,3,1262,2,1,560062,83
18,3,720,3,1,560062,48
18,3,500,1,1,560062,16
18,3,3500,4,0,560062,700
18,3,1600,3,2,560062,180
18,3,1251,2,1,560062,53
18,3,1050,3,1,560062,175
18,3,1140,2,2,560062,49
18,3,1157,2,2,560062,47.32
18,3,648,1,1,560062,34
18,3,1197,2,1,560062,78
18,3,1500,3,3,560062,51.04
18,3,1185,2,1,560062,51.15
18,3,2400,2,1,560062,125
18,3,1397,3,3,560062,105
18,3,1175,2,2,560062,47
18,3,900,2,1,560062,60
18,3,2710,3,2,560062,170
18,3,1720,2,2,560062,126
18,3,1756,3,2,560062,307
18,3,602,1,1,560062,38
18,3,1770,3,2,560062,180
18,3,930,6,1,560062,150
18,3,1295,2,2,560062,43.9
18,3,1200,2,2,560062,46.5
18,3,1100,2,2,560062,45
18,3,1194,2,2,560062,46
18,3,720,2,1,560062,32
18,3,1476,3,0,560062,105
18,3,1056,2,2,560062,65
18,3,825,2,1,560062,35
18,3,1860,3,2,560062,130
18,3,1063,2,2,560062,40
18,3,697,1,1,560062,35
18,3,2400,2,0,560062,230
18,3,1200,1,1,560062,36
18,3,1835,3,2,560062,160
18,3,1147,2,1,560062,75
18,3,1360,2,2,560062,47.59
18,3,3400,5,0,560062,265
18,3,1080,2,3,560062,64
18,3,1010,2,1,560062,40.4
18,3,2600,4,2,560062,523
18,3,1270,2,1,560062,95
18,3,1100,2,1,560062,61
18,3,1410,3,2,560062,92
18,3,1065,2,1,560062,41.38
18,3,1200,1,1,560062,36
18,3,1315,3,3,560062,65
18,3,1650,3,2,560062,200
18,3,1140,2,2,560062,43
18,3,960,2,1,560062,45
18,3,800,1,1,560062,29
18,3,1225,2,1,560062,47
18,3,1020,2,2,560062,45
18,3,750,2,1,560062,27
18,3,3000,3,1,560062,550
18,3,535,1,1,560062,35
18,3,1035,2,1,560062,60
18,3,1020,2,1,560062,29.45
18,3,1315,3,0,560062,64
18,3,1350,2,2,560062,130
18,3,1075,2,1,560062,48
18,3,1450,2,3,560062,50
18,3,1806,1,1,560062,150
18,3,1350,2,1,560062,99
18,3,1282,3,2,560062,178
18,3,1929,3,1,560062,103
18,3,1100,2,2,560062,72
18,3,1800,3,2,560062,110
18,3,1223,2,1,560062,42.81
18,3,1664,3,2,560062,69.89
18,3,1360,2,2,560062,47.59
18,3,1158,2,2,560062,67
18,3,1420,3,2,560062,58
18,3,1268,2,1,560062,127
18,3,1308,2,1,560062,75
18,3,1485,3,1,560062,140
18,3,1067,2,3,560062,33.99
18,3,2000,4,0,560062,100
18,3,2450,3,3,560062,330
18,3,1152,2,1,560062,42
18,3,1525,2,2,560062,62.82
18,3,935,2,1,560062,32.72
18,3,1465,2,2,560062,88
18,3,1198,2,1,560062,65
18,3,1145,2,1,560062,63
18,3,1000,2,1,560062,42
18,3,400,1,1,560062,11.5
18,3,3420,3,2,560062,410
18,3,1310,3,1,560062,63.22
18,3,1861,3,3,560062,92
18,3,1265,2,2,560062,65
18,3,1280,2,2,560062,75
18,3,1279,2,1,560062,53.76
18,3,1200,2,0,560062,66
18,3,680,3,2,560062,60
18,3,1590,3,2,560062,57
18,3,1837,3,3,560062,142
18,3,1703,3,2,560062,130
18,3,1293,2,2,560062,80
18,3,700,2,1,560062,35
18,3,1450,3,2,560062,75
18,3,1030,2,2,560062,57
18,3,1570,3,3,560062,65.93
18,3,1000,2,2,560062,60
18,3,1075,2,1,560062,37
18,3,1091,2,1,560062,33.82
18,3,2210,3,3,560062,165
18,3,1738,3,0,560062,110
18,3,1640,3,2,560062,262
18,3,1205,2,1,560062,56.58
18,3,1009,2,1,560062,30.27
18,3,1200,4,3,560062,240
18,3,3362,5,2,560062,249
18,3,1600,3,0,560062,140
18,3,960,2,1,560062,55
18,3,1330,2,2,560062,46.55
18,3,1024,2,1,560062,32
18,3,1196,2,2,560062,40.54
18,3,800,1,1,560062,29.5
18,3,2650,3,2,560062,260
18,3,1080,2,2,560062,60
18,3,1150,2,1,560062,55
18,3,1286,2,1,560062,68
18,3,2990,3,2,560062,198
18,3,1150,2,2,560062,90
18,3,1310,2,2,560062,111
18,3,1352,2,2,560062,72
18,3,1307,2,1,560062,50
18,3,1500,4,1,560062,89.45
18,3,1500,3,1,560062,90
18,3,1600,3,0,560062,69.1
18,3,682,1,1,560062,36.23
18,3,2500,4,1,560062,420
18,3,1650,3,2,560062,85.5
18,3,1850,3,2,560062,120
18,3,2000,4,1,560062,85
18,3,982,2,1,560062,25
18,3,2015,4,0,560062,325
18,3,1702,3,2,560062,115
18,3,1250,2,2,560062,79
18,3,1240,2,2,560062,40.54
18,3,1050,2,1,560062,110
18,3,1023,2,1,560062,52.59
18,3,1541,2,1,560062,181
18,3,1275,2,1,560062,105
18,3,1580,3,3,560062,125
18,3,1343,2,2,560062,75
18,3,1365,3,1,560062,52.81
18,3,1047,2,1,560062,72
18,3,1187,2,2,560062,42
18,3,1050,3,0,560062,147
18,3,560,1,0,560062,90
18,3,1000,2,1,560062,120
18,3,1200,5,0,560062,260
18,3,1075,2,2,560062,45
18,3,2048,3,2,560062,206
18,3,1090,2,1,560062,57
18,3,1119,2,1,560062,48.5
18,3,1355,2,3,560062,58.25
18,3,1445,2,2,560062,86.69
18,3,1314,5,1,560062,120
18,3,6500,4,3,560062,1400
18,3,1165,2,2,560062,64.08
18,3,1787,3,2,560062,107
18,3,3600,4,0,560062,330
18,3,1200,6,1,560062,100
18,3,1020,2,1,560062,29.45
18,3,1797,4,1,560062,95
18,3,1205,2,2,560062,58
18,3,1095,2,2,560062,55.85
18,3,1560,2,2,560062,98
18,3,1200,2,1,560062,68
18,3,1200,1,1,560062,200
18,3,1450,3,2,560062,65
18,3,1496,2,1,560062,718
18,3,1935,4,2,560062,122
18,3,1016,2,1,560062,45
18,3,1816,3,1,560062,119
18,3,1680,3,2,560062,125
18,3,1220,2,2,560062,63
18,3,3000,4,2,560062,160
18,3,980,2,1,560062,86
18,3,1200,4,3,560062,210
18,3,1250,2,2,560062,60
18,3,1424,2,3,560062,80
18,3,1297,2,1,560062,49.9
18,3,1300,3,1,560062,170
18,3,1290,2,1,560062,89.9
18,3,1720,2,1,560062,130
18,3,1200,7,2,560062,199
18,3,2320,2,0,560062,160
18,3,1237,3,2,560062,78
18,3,1720,3,3,560062,98.97
18,3,1224,2,2,560062,45
18,3,1780,3,2,560062,107
18,3,4700,5,3,560062,800
18,3,1800,3,2,560062,93
18,3,1139,2,2,560062,56.5
18,3,588,1,0,560062,88.2
18,3,700,2,1,560062,35
18,3,1150,1,0,560062,52
18,3,1330,2,2,560062,51.83
18,3,2732,4,3,560062,194
18,3,965,2,1,560062,38
18,3,1600,3,2,560062,95
18,3,1464,2,2,560062,56
18,3,3100,3,0,560062,400
18,3,1075,2,1,560062,45
18,3,1840,1,0,560062,95
18,3,1223,3,2,560062,39.14
18,3,1170,2,2,560062,44
18,3,3630,6,1,560062,207
18,3,950,2,2,560062,35
18,3,5400,3,2,560062,400
18,3,865,2,1,560062,40
18,3,2400,4,2,560062,89
18,3,1169,2,2,560062,75
18,3,1206,2,0,560062,40
18,3,10961,4,1,560062,80
18,3,1683,3,1,560062,110
18,3,1250,2,2,560062,44
18,3,3150,4,3,560062,218
18,3,1200,2,1,560062,140
18,3,1234.6,3,1,560062,104
18,3,492,1,1,560062,40
18,3,600,1,0,560062,27
18,3,1902,3,2,560062,89
18,3,1200,6,0,560062,125
18,3,1639,3,1,560062,77.89
18,3,1214,2,3,560062,67
18,3,565,2,1,560062,15
18,3,2520,4,1,560062,378
18,3,1386,2,2,560062,85
18,3,1535,3,3,560062,60
18,3,1720,3,0,560062,175
18,3,1370,2,2,560062,54.79
18,3,1655,3,3,560062,90
18,3,1200,2,2,560062,52
18,3,1610,3,3,560062,68
18,3,2200,4,2,560062,130
18,3,1200,2,0,560062,66
18,3,1105,2,1,560062,80
18,3,753,3,3,560061,59.5
18,3,1655,3,1,560061,108
18,3,1700,3,1,560061,250
18,3,770,2,2,560061,30
18,3,1210,2,1,560061,69
18,3,965,2,2,560061,37.15
18,3,700,1,1,560061,41
18,3,1740,3,2,560061,95
18,3,1310,2,1,560061,37.84
18,3,1763.25,3,3,560061,98
18,3,1900,3,3,560061,150
18,3,1000,6,3,560061,150
18,3,1450,2,2,560061,55
18,3,1836,3,2,560061,148
18,3,1160,2,2,560061,75
18,3,1153,2,1,560061,43
18,3,1285,2,2,560061,55
18,3,2500,3,2,560061,400
18,3,1194,2,2,560061,47
18,3,1257,2,1,560061,105
18,3,1200,3,1,560061,56.72
18,3,1240,2,1,560061,79
18,3,1294,2,2,560061,52
18,3,1095,2,1,560061,45
18,3,1145,2,2,560061,46
18,3,1826,3,2,560061,130
18,3,1314,2,2,560061,60
18,3,1900,2,1,560061,120
18,3,1040,2,2,560061,36.84
18,3,1290,2,1,560061,85
18,3,1200,4,0,560061,130
18,3,1325,2,1,560061,47
18,3,2600,3,2,560061,195
18,3,1129,2,1,560061,44
18,3,1075,2,0,560061,52
18,3,1108,2,1,560061,48
18,3,810,2,1,560061,25.5
18,3,1155,2,1,560061,65
18,3,3900,6,3,560061,260
18,3,2367,3,3,560061,375
18,3,1550,2,2,560061,98
18,3,1100,2,2,560061,38
18,3,1452,3,3,560061,54.2
18,3,1141,2,2,560061,54
18,3,1464,3,2,560061,56
18,3,1500,3,3,560061,67.49
18,3,456,1,1,560061,15
18,3,1200,4,1,560061,125
18,3,3122,6,2,560061,245
18,3,760,2,2,560061,37.49
18,3,2400,6,0,560061,480
18,3,800,2,2,560061,32
18,3,1180,2,1,560061,71.22
18,3,775,2,2,560061,29.5
18,3,1145,2,2,560061,49.5
18,3,1060,2,1,560061,42.5
18,3,3900,5,0,560061,415
18,3,1420,2,1,560061,75
18,3,2439,4,3,560061,190
18,3,1200,4,2,560061,300
18,3,1111,2,1,560061,49.43
18,3,984,2,2,560061,125
18,3,1200,2,2,560061,42
18,3,1247,2,1,560061,47.39
18,3,1050,2,1,560061,77.47
18,3,1550,3,1,560061,85
18,3,1270,2,1,560061,80
18,3,1012,2,1,560061,65
18,3,970,2,2,560061,34
18,3,933,2,1,560061,55
18,3,1200,3,2,560061,76.13
18,3,1148,2,2,560061,69
18,3,1463,2,1,560061,61.45
18,3,1719,3,2,560061,110
18,3,1350,2,1,560061,88
18,3,1250,2,2,560061,47
18,3,1700,3,2,560061,50
18,3,4320,7,2,560061,821
18,3,1200,2,1,560061,75
18,3,1030,2,2,560061,44
18,3,1420,3,3,560061,70
18,3,9600,6,1,560061,1800
18,3,1703,3,2,560061,126
18,3,1210,2,1,560061,80
18,3,1210,2,1,560061,50
18,3,3000,4,3,560061,264
18,3,1398,3,0,560061,51
18,3,1335,2,3,560061,110
18,3,1255,2,1,560061,52.32
18,3,540,4,2,560061,85
18,3,1213,2,1,560061,36.37
18,3,1240,2,2,560061,42.04
18,3,1076,2,1,560061,78
18,3,1320,2,3,560061,90
18,3,1216,2,1,560061,80
18,3,1100,2,2,560061,42
18,3,1183,2,1,560061,77.3
18,3,656,1,1,560061,38.77
18,3,534,1,1,560061,19.65
18,3,1285,2,2,560061,45
18,3,2087.01,4,2,560061,135
18,3,1161,2,1,560061,59
18,3,1306,2,3,560061,65
18,3,2249.81,4,2,560061,245
18,3,1504,3,2,560061,67
18,3,645,1,1,560061,39
18,3,1230,2,0,560061,68
18,3,1100,2,2,560061,42
18,3,1000,1,0,560061,14
18,3,1260,2,1,560061,62
18,3,1817,3,3,560061,102
18,3,3626,5,3,560061,785
18,3,1180,2,3,560061,124
18,3,1050,2,2,560061,55
18,3,2900,4,3,560061,225
18,3,2110,4,3,560061,120
18,3,500,1,1,560061,17.5
18,3,1930,3,3,560061,75
18,3,4560,5,0,560061,430
18,3,1505,3,2,560061,64
18,3,2400,3,1,560061,750
18,3,890,2,1,560061,27
18,3,1200,1,1,560061,36
18,3,849,2,2,560061,25.4
18,3,1555,3,1,560061,100
18,3,600,2,1,560061,85
18,3,1057,2,2,560061,30
18,3,1680,3,2,560061,122
18,3,799,2,1,560061,35
18,3,1450,2,1,560061,75
18,3,1819,3,2,560061,100
18,3,1135,2,1,560061,56.74
18,3,2020,3,2,560061,160
18,3,2700,4,0,560061,170
18,3,1730,3,2,560061,72.6
18,3,1950,3,2,560061,125
18,3,1077,2,1,560061,34.46
18,3,1706,3,2,560061,115
18,3,3000,4,0,560061,300
18,3,1093,2,1,560061,37
18,3,2750,4,0,560061,142
18,3,1340,2,1,560061,101
18,3,984,2,1,560061,59
18,3,1135,2,2,560061,68
18,3,2400,4,1,560061,344
18,3,1155,2,2,560061,39
18,3,700,1,0,560061,35
18,3,1150,2,1,560061,42
18,3,1385,2,1,560061,69.25
18,3,2061,4,2,560061,175
18,3,1335,2,3,560061,73.43
18,3,1015,2,1,560061,60
18,3,3000,6,2,560061,150
18,3,1108,2,1,560061,63
18,3,1180,2,1,560061,105
18,3,1445,2,1,560061,83
18,3,1500,2,2,560061,65
18,3,1085,2,1,560061,46.5
18,3,1050,2,2,560061,52.08
18,3,2760,4,2,560061,290
18,3,1330,2,1,560061,49
18,3,845,2,1,560061,45.82
18,3,1762,3,3,560061,112
18,3,1303,2,2,560061,80
18,3,1560,2,2,560061,125
18,3,1110,2,2,560061,29.97
18,3,1290,3,2,560061,45.33
18,3,1780,3,2,560061,88
18,3,1636,3,2,560061,83
18,3,2557,0,0,560061,170
18,3,1332,2,2,560061,101
18,3,7500,5,2,560061,1500
18,3,1012,2,2,560061,59
18,3,1192,2,2,560061,53.5
18,3,795,2,1,560061,32.54
18,3,1213,2,2,560061,48
18,3,1489,3,2,560061,88
18,3,1200,2,2,560061,62
18,3,1140,2,2,560061,28.5
18,3,1200,2,1,560061,55.08
18,3,1200,2,1,560061,36
18,3,2640,6,1,560061,225
18,3,1650,3,1,560061,94
18,3,1245,2,1,560061,120
18,3,1224,2,2,560061,67
18,3,1235,2,2,560061,52.76
18,3,1200,2,2,560061,45.6
18,3,1342,2,2,560061,75
18,3,600,3,2,560061,79
18,3,1800,2,2,560061,80
18,3,2280,4,2,560061,615
18,3,2440,2,0,560061,415
18,3,1130,2,1,560061,46.33
18,3,1186,2,3,560061,72
18,3,1295,2,1,560061,64
18,3,1535,3,2,560061,85
18,3,905,2,1,560061,65
18,3,1447,2,1,560061,75.97
18,3,1165,2,1,560061,40
18,3,1328,2,2,560061,107
18,3,1485,2,3,560061,110
18,3,1475,2,3,560061,59
18,3,1175,2,2,560061,35
18,3,1245,2,2,560061,100
18,3,720,4,1,560061,95
18,3,985,2,1,560061,49.97
18,3,4000,5,0,560061,800
18,3,1395,2,2,560061,63
18,3,630,1,1,560061,40.5
18,3,2400,4,1,560061,88
18,3,1170,2,2,560061,40
18,3,2500,5,2,560061,181
18,3,1100,2,2,560061,49.5
18,3,3560,5,3,560061,318
18,3,900,2,0,560061,55
18,3,1160,2,1,560061,33.51
18,3,1180,2,2,560061,55
18,3,1441,2,1,560061,95
18,3,1115,2,1,560061,50
18,3,1825,3,2,560061,145
18,3,1489,2,0,560061,101
18,3,2800,4,3,560061,365
18,3,1278,3,2,560061,62.71
18,3,1223,2,2,560061,42.81
18,3,1065,2,1,560061,50.92
18,3,1190,2,1,560061,64
18,3,1130,2,2,560061,63
18,3,1430,2,2,560061,87.8
18,3,1900,3,1,560061,90
18,3,1104,2,1,560061,34.22
18,3,1240,2,2,560061,45.88
18,3,1140,2,2,560061,62
18,3,1194,2,2,560061,47
18,3,1464,3,2,560061,56
18,3,3508,6,2,560061,425
18,3,1700,3,3,560061,105
18,3,2658,5,3,560061,189
18,3,1600,2,1,560061,90
18,3,3400,4,2,560061,275
18,3,1508,3,1,560061,75
18,3,645,1,1,560061,41
18,3,1046,2,1,560061,60
18,3,1200,8,3,560061,230
18,3,1500,1,1,560061,300
18,3,3000,6,3,560061,300
18,3,1079,2,1,560061,32.37
18,3,975,2,1,560061,50
18,3,1050,2,1,560061,51
18,3,1200,9,0,560061,350
18,3,1903,3,2,560061,165
18,3,1200,2,2,560061,38
18,3,2996,4,3,560061,200
18,3,3400,4,0,560061,200
18,3,2000,4,1,560061,312
18,3,1453,4,1,560061,160
18,3,1092,2,2,560061,43
18,3,1400,2,0,560061,75
18,3,1416,2,1,560061,85
18,3,1602,2,1,560061,75
18,3,1100,2,1,560061,41
18,3,1760,3,0,560061,110
18,3,3800,4,3,560061,235
18,3,1037,2,1,560061,36.28
18,3,1384,2,2,560061,76.18
18,3,551,1,1,560061,30
18,3,2400,5,0,560061,1250
18,3,500,1,0,560061,70
18,3,900,2,2,560061,27.98
18,3,1415,2,1,560061,74
18,3,1400,2,1,560061,44.8
18,3,1300,4,1,560061,52
18,3,2850,4,3,560061,460
18,3,1030,2,2,560061,75
18,3,883,2,1,560061,39
18,3,550,1,1,560061,16
18,3,1800,4,2,560061,55
18,3,10000,5,0,560061,1950
18,3,1210,2,1,560061,77
18,3,2000,3,0,560061,90
18,3,1100,3,1,560061,58
18,3,1780,3,1,560061,100
18,3,950,5,2,560061,55
18,3,1050,2,2,560061,60
18,3,1370,3,3,560061,38.36
18,3,3951,4,3,560061,230
18,3,2500,4,2,560061,112
18,3,1050,2,1,560061,49.5
18,3,1843,3,1,560061,87.54
18,3,1200,4,1,560061,175
18,3,1186,2,1,560061,76
18,3,560,1,1,560061,45
18,3,2357,3,2,560061,135
18,3,1200,3,1,560061,160
18,3,1823,3,2,560061,103
18,3,1310,3,3,560061,90
18,3,1520,2,2,560061,60
18,3,1610,3,1,560061,74.03
18,3,1500,3,1,560061,78.57
18,3,1400,2,2,560061,80
18,3,1625,3,2,560061,120
18,3,1500,5,3,560061,265
18,3,900,2,1,560060,24
18,3,1100,2,0,560060,32
18,3,1000,2,1,560060,50
18,3,2774,4,3,560060,197
18,3,994,2,0,560060,54.67
18,3,1455,3,3,560060,75
18,3,1200,3,1,560060,79
18,3,1172,2,1,560060,75
18,3,1935,3,2,560060,102
18,3,1856,3,3,560060,106
18,3,2392,3,2,560060,249
18,3,900,2,2,560060,35
18,3,1757,3,3,560060,98
18,3,1027,2,2,560060,44
18,3,1626,3,3,560060,85
18,3,1200,2,1,560060,54
18,3,1559,3,1,560060,81.55
18,3,1190,2,2,560060,50
18,3,1200,2,1,560060,72
18,3,1174,2,1,560060,74
18,3,1140,2,1,560060,65
18,3,1603,2,0,560060,125
18,3,1278,3,2,560060,70
18,3,2180,3,0,560060,285
18,3,1085,2,1,560060,50
18,3,1195,2,1,560060,61.36
18,3,450,1,0,560060,30
18,3,6500,5,2,560060,1400
18,3,550,1,1,560060,11.5
18,3,1165,2,2,560060,45
18,3,3000,4,2,560060,301
18,3,1452,3,3,560060,60
18,3,702,1,1,560060,52
18,3,1020,2,1,560060,42.83
18,3,1340,2,1,560060,65
18,3,1125,2,1,560060,54.8
18,3,1160,2,1,560060,40.53
18,3,1050,2,1,560060,50
18,3,1960,3,1,560060,138
18,3,1200,3,2,560060,52
18,3,1200,4,1,560060,220
18,3,3496,4,0,560060,262
18,3,975,2,1,560060,32
18,3,1700,3,3,560060,125
18,3,1800,4,0,560060,230
18,3,612,3,0,560060,47
18,3,1275,2,3,560060,69
18,3,650,1,0,560060,40
18,3,1495,2,2,560060,110
18,3,1200,2,2,560060,48
18,3,3750,6,2,560060,295
18,3,1679,3,2,560060,94.86
18,3,1450,3,2,560060,75
18,3,1210,2,1,560060,82
18,3,1300,2,1,560060,51
18,3,1165,2,1,560060,49.61
18,3,1623,3,3,560060,155
18,3,1115,2,1,560060,35.8
18,3,450,1,1,560060,20
18,3,1170,2,1,560060,62
18,3,2065,4,0,560060,248
18,3,1700,3,2,560060,126
18,3,1080,5,2,560060,160
18,3,1245,2,1,560060,55
18,3,1017,2,1,560060,66
18,3,650,6,2,560060,80
18,3,1242,2,1,560060,75
18,3,1792,3,1,560060,104
18,3,1275,3,2,560060,55
18,3,1200,6,1,560060,260
18,3,2400,3,0,560060,408
18,3,605,1,1,560060,22
18,3,1200,4,2,560060,115
18,3,1450,3,2,560060,79
18,3,1232,3,1,560060,96
18,3,1800,5,0,560060,70
18,3,900,1,1,560059,52.3
18,3,1200,2,2,560059,40
18,3,2100,3,0,560059,204
18,3,1065,2,1,560059,42.6
18,3,1075,2,1,560058,48.38
18,3,1508,5,2,560058,240
18,3,780,2,1,560058,31
18,3,1070,2,1,560058,42.79
18,3,1464,3,2,560058,56
18,3,1910,3,2,560058,150
18,3,1280,2,1,560058,120
18,3,1530,3,2,560058,64
18,3,2439,5,2,560058,170
18,3,1088,2,2,560058,43.5
18,3,1174,2,1,560058,78
18,3,1587,3,1,560058,73.8
18,3,1045,2,2,560058,55
18,3,1304,2,1,560058,69.97
18,3,1100,2,2,560058,65
18,3,1482,2,1,560058,68.9
18,3,2125,3,1,560058,107
18,3,1000,4,0,560058,65
18,3,1194,2,2,560058,45
18,3,1200,2,3,560058,42
18,3,1070,2,2,560058,32.99
18,3,1100,2,1,560058,46.5
18,3,1270,2,2,560058,65
18,3,1000,2,1,560058,31
18,3,1246,2,1,560058,69
18,3,1529,3,3,560058,51.77
18,3,1185,2,2,560058,42
18,3,1060,2,1,560058,46
18,3,1319,3,1,560058,37.75
18,3,991,2,0,560058,64
18,3,662,1,0,560058,38
18,3,1200,2,1,560058,110
18,3,1400,2,1,560058,78
18,3,1575,3,2,560058,80
18,3,600,2,0,560058,65
18,3,717,5,1,560058,78
18,3,1319,3,1,560058,42
18,3,2000,3,2,560058,300
18,3,600,3,2,560058,85
18,3,940,2,1,560058,48
18,3,600,1,0,560058,45
18,3,985,2,1,560058,25.12
18,3,500,1,0,560058,55
18,3,1349,2,2,560058,56.7
18,3,3117,3,2,560058,261
18,3,1844,3,3,560058,95
18,3,1830,4,2,560058,150
18,3,2275,4,2,560058,185
18,3,1140,2,2,560058,49.11
18,3,900,3,1,560058,79
18,3,2648,3,3,560058,238
18,3,5400,4,0,560058,700
18,3,1372,2,2,560058,48.02
18,3,1455,2,1,560058,45
18,3,1100,2,2,560058,38
18,3,1295,2,1,560058,55.47
18,3,1475,3,1,560058,80
18,3,1788,3,1,560058,164
18,3,1243,2,1,560058,46
18,3,1855,3,3,560058,140
18,3,1850,3,2,560058,120
18,3,1315,2,2,560058,60
18,3,1216,2,1,560058,73
18,3,1721,3,2,560058,93
18,3,1059,2,1,560058,62
18,3,1184,2,1,560058,55
18,3,1400,5,2,560058,175
18,3,2223,3,2,560058,300
18,3,1480,3,2,560058,75
18,3,635,1,1,560058,28
18,3,2400,2,1,560058,228
18,3,1500,2,0,560058,87
18,3,1143,2,1,560058,34.2
18,3,3200,4,1,560058,350
18,3,3170,4,3,560058,250
18,3,4800,4,3,560058,420
18,3,1485,2,2,560058,59.4
18,3,1640,3,2,560058,251
18,3,1655,2,1,560058,70.5
18,3,900,2,2,560058,41
18,3,1600,3,3,560058,69
18,3,1163,2,2,560058,68
18,3,1654,3,0,560057,97.8
18,3,2100,3,1,560057,1000
18,3,1685,3,3,560057,101
18,3,1540,3,3,560057,80
18,3,1265,2,1,560057,72
18,3,1200,2,3,560057,38.4
18,3,1300,2,1,560057,80
18,3,1009,2,1,560057,65
18,3,1540,3,2,560057,65
18,3,1735,3,3,560057,105
18,3,2500,4,3,560057,300
18,3,497,1,1,560057,20
18,3,2480,4,1,560057,265
18,3,1142,2,0,560057,35
18,3,1215,2,2,560057,46.8
18,3,1070,2,1,560057,48
18,3,1125,2,1,560057,32.49
18,3,1125,2,1,560057,32.49
18,3,1575,2,3,560057,85
18,3,1360,2,1,560057,77.61
18,3,1710,3,2,560057,85
18,3,1200,2,1,560057,34.65
18,3,2185,3,3,560057,120
18,3,2400,4,3,560057,135
18,3,1195,2,1,560057,35.84
18,3,1246,2,1,560057,67
18,3,1012,2,1,560057,45
18,3,998,2,2,560057,65
18,3,2400,3,1,560057,250
18,3,1130,2,2,560057,85
18,3,1744,4,1,560057,210
18,3,2733,5,2,560057,259
18,3,1354,2,1,560057,98
18,3,3300,9,0,560057,450
18,3,1389,2,2,560057,94
18,3,2970,3,3,560057,130
18,3,2560,4,0,560057,310
18,3,1172,2,2,560057,75
18,3,500,2,1,560057,75
18,3,1495,3,2,560057,60
18,3,1738,2,1,560057,57.35
18,3,1315,2,2,560057,50
18,3,1270,2,3,560057,73
18,3,1160,2,1,560057,52.2
18,3,1450,2,1,560057,67
18,3,470,1,1,560056,21
18,3,1040,2,2,560056,78
